run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Complexity,Epoch,Generalization Gap,KL Loss on Train Data (kl mean)
2ah1d3h2,oprmsprop_hw1024_nl2_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,rmsprop,2,1024,85.0,17367.0,0.28299999237060547,0.009999423287808897
q3nazdcg,opsgd_hw1024_nl2_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,sgd,2,1024,91.0,319450.0,0.36799997091293335,0.00999950710684061
7kv6obbb,opsgd_hw1024_nl2_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,sgd,2,1024,91.0,17539.0,0.36799997091293335,0.00999833643436432
yeju8ax5,opsgd_hw1024_nl2_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,sgd,2,1024,90.0,423042.0,0.3659999966621399,0.010605291463434696
ysujl1y2,opadam_hw1024_nl2_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,adam,2,1024,88.0,422533.0,0.30800002813339233,0.011286330409348013
tjo1s2dj,opadam_hw1024_nl2_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,adam,2,1024,85.0,321558.0,0.30699998140335083,0.009998717345297337
0qtl3fnl,opadam_hw1024_nl2_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,adam,2,1024,84.0,426723.0,0.3019999861717224,0.01071667205542326
cbkh24we,oprmsprop_hw1024_nl4_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,rmsprop,4,1024,51.0,15777.0,0.27549999952316284,0.009999566711485386
rw9lr1i8,oprmsprop_hw1024_nl4_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,rmsprop,4,1024,58.0,425933.0,0.22699999809265137,0.014235914684832096
ah5yyf4y,oprmsprop_hw1024_nl4_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,rmsprop,4,1024,53.0,317305.0,0.25449997186660767,0.009998374618589878
jj715aoo,opsgd_hw1024_nl4_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,sgd,4,1024,89.0,118164.0,0.4010000228881836,0.009999404661357405
mqry4xdf,opsgd_hw1024_nl4_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,sgd,4,1024,86.0,428272.0,0.4010000228881836,0.011408383026719092
mtsrsrpw,opsgd_hw1024_nl4_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,sgd,4,1024,88.0,429527.0,0.40299999713897705,0.011057129129767418
64bsxiu0,opadam_hw1024_nl4_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,adam,4,1024,67.0,113611.0,0.24199998378753665,0.009999997913837433
als4fbuq,opadam_hw1024_nl4_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,adam,4,1024,59.0,224883.0,0.24524998664855957,0.009999152272939682
uiyl5lvz,opadam_hw1024_nl4_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,adam,4,1024,59.0,19945.0,0.25474995374679565,0.009999735280871391
vixqwl9w,oprmsprop_hw1024_nl3_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,rmsprop,3,1024,60.0,434768.0,0.26225000619888306,0.013335593976080418
enfc6h52,oprmsprop_hw1024_nl3_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,rmsprop,3,1024,54.0,415981.0,0.27900004386901855,0.020024528726935387
9ncc5dso,oprmsprop_hw1024_nl3_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,rmsprop,3,1024,62.0,444145.0,0.28025001287460327,0.010031155310571194
u1sjk24y,opsgd_hw1024_nl3_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,sgd,3,1024,87.0,121293.0,0.3799999952316284,0.009999249130487442
62jg0vhf,opsgd_hw1024_nl3_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,sgd,3,1024,87.0,224406.0,0.38200002908706665,0.009998643770813942
w2dz33d1,opsgd_hw1024_nl3_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,sgd,3,1024,86.0,424259.0,0.38099998235702515,0.010088243521749972
qrui0yqj,opadam_hw1024_nl3_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,adam,3,1024,57.0,330594.0,0.2472500205039978,0.00999781209975481
rvckcdlx,opadam_hw1024_nl3_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,adam,3,1024,67.0,331571.0,0.23100000619888303,0.00999868381768465
4by1bmw5,opadam_hw1024_nl3_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,adam,3,1024,54.0,439094.0,0.2562500238418579,0.01123017817735672
vv3msnuy,oprmsprop_hw1024_nl2_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,rmsprop,2,1024,76.0,427126.0,0.2917499542236328,0.010022418573498726
n1lpzlwu,oprmsprop_hw1024_nl2_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,rmsprop,2,1024,77.0,127271.0,0.28200000524520874,0.009999990463256836
velxhwef,oprmsprop_hw1024_nl2_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,rmsprop,2,1024,67.0,218423.0,0.3087499737739563,0.009998027235269548
msg8qsw2,opsgd_hw1024_nl2_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,sgd,2,1024,91.0,22711.0,0.3669999837875366,0.009998008608818054
elp8kyff,opsgd_hw1024_nl2_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,sgd,2,1024,89.0,16791.0,0.36900001764297485,0.009997503831982613
6xo9k2q2,opsgd_hw1024_nl2_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,sgd,2,1024,91.0,13815.0,0.3669999837875366,0.009998193010687828
smx4nnr8,opadam_hw1024_nl2_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,adam,2,1024,70.0,423976.0,0.27274996042251587,0.01131934579461813
crg8nmd9,opadam_hw1024_nl2_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,adam,2,1024,63.0,29815.0,0.2670000195503235,0.009999966248869896
5lcswikt,opadam_hw1024_nl2_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,adam,2,1024,64.0,427554.0,0.2850000262260437,0.011882188729941843
aj9smson,opsgd_hw512_nl4_lr0.0003_bs64_dp0_wd0.0001,0.0003,64,0.0,0.0001,sgd,4,512,88.0,428130.0,0.45499998331069946,0.013570872135460377
bzgo2yn0,oprmsprop_hw512_nl4_lr0.0003_bs64_dp0_wd0,0.0003,64,0.0,0.0,rmsprop,4,512,73.0,223263.0,0.29100000858306885,0.0099992286413908
ewa1o1fr,oprmsprop_hw512_nl4_lr0.0003_bs64_dp0_wd0.0001,0.0003,64,0.0,0.0001,rmsprop,4,512,76.0,435575.0,0.28700000047683716,0.011335411109030248
g53c21op,oprmsprop_hw512_nl4_lr0.0003_bs64_dp0_wd1e-05,0.0003,64,0.0,1e-05,rmsprop,4,512,72.0,434220.0,0.28175002336502075,0.010328897275030611
txw7mofu,opsgd_hw512_nl4_lr0.0003_bs64_dp0_wd1e-05,0.0003,64,0.0,1e-05,sgd,4,512,88.0,430369.0,0.4480000138282776,0.010024765506386755
wki42t8i,opsgd_hw512_nl4_lr0.0003_bs64_dp0_wd0,0.0003,64,0.0,0.0,sgd,4,512,87.0,126720.0,0.4509999752044678,0.009999927133321762
bbch5gep,opadam_hw512_nl4_lr0.0003_bs64_dp0_wd1e-05,0.0003,64,0.0,1e-05,adam,4,512,73.0,28657.0,0.3109999895095825,0.00999994296580553
f3casaxn,opadam_hw512_nl4_lr0.0003_bs64_dp0_wd0.0001,0.0003,64,0.0,0.0001,adam,4,512,72.0,424129.0,0.32200002670288086,0.011365029960870745
itk2v4rh,opadam_hw512_nl4_lr0.0003_bs64_dp0_wd0,0.0003,64,0.0,0.0,adam,4,512,66.0,436312.0,0.30800002813339233,0.011259403079748154
c1lb1cij,oprmsprop_hw512_nl3_lr0.0003_bs64_dp0_wd0.0001,0.0003,64,0.0,0.0001,rmsprop,3,512,80.0,423186.0,0.30900001525878906,0.011340998113155363
nqgwz34w,oprmsprop_hw512_nl3_lr0.0003_bs64_dp0_wd1e-05,0.0003,64,0.0,1e-05,rmsprop,3,512,78.0,425647.0,0.3009999990463257,0.011442373506724834
1h7bfxnc,oprmsprop_hw512_nl3_lr0.0003_bs64_dp0_wd0,0.0003,64,0.0,0.0,rmsprop,3,512,76.0,423284.0,0.3009999990463257,0.012373112142086027
npk2iuk1,opsgd_hw512_nl3_lr0.0003_bs64_dp0_wd0.0001,0.0003,64,0.0,0.0001,sgd,3,512,88.0,419442.0,0.3880000114440918,0.011500857770442964
ziubvaka,opsgd_hw512_nl3_lr0.0003_bs64_dp0_wd1e-05,0.0003,64,0.0,1e-05,sgd,3,512,87.0,27993.0,0.3859999775886536,0.009997354820370674
25lq0o33,opsgd_hw512_nl3_lr0.0003_bs64_dp0_wd0,0.0003,64,0.0,0.0,sgd,3,512,85.0,128199.0,0.3880000114440918,0.009999710135161877
h6y3vjb4,opadam_hw512_nl3_lr0.0003_bs64_dp0_wd0.0001,0.0003,64,0.0,0.0001,adam,3,512,81.0,320112.0,0.3370000123977661,0.0099993534386158
oauxp18o,opadam_hw512_nl3_lr0.0003_bs64_dp0_wd1e-05,0.0003,64,0.0,1e-05,adam,3,512,80.0,426039.0,0.3230000138282776,0.011038651689887049
9q04o72f,opadam_hw512_nl3_lr0.0003_bs64_dp0_wd0,0.0003,64,0.0,0.0,adam,3,512,80.0,427767.0,0.32899999618530273,0.011066974140703678
pu10uzud,oprmsprop_hw512_nl2_lr0.0003_bs64_dp0_wd0.0001,0.0003,64,0.0,0.0001,rmsprop,2,512,86.0,423690.0,0.33799999952316284,0.011007912456989288
8460bxo9,oprmsprop_hw512_nl2_lr0.0003_bs64_dp0_wd1e-05,0.0003,64,0.0,1e-05,rmsprop,2,512,83.0,325265.0,0.33899998664855957,0.0099986856803298
gynxat2a,oprmsprop_hw512_nl2_lr0.0003_bs64_dp0_wd0,0.0003,64,0.0,0.0,rmsprop,2,512,79.0,24090.0,0.3349999785423279,0.009996848180890083
sy41i6ej,opsgd_hw512_nl2_lr0.0003_bs64_dp0_wd0.0001,0.0003,64,0.0,0.0001,sgd,2,512,90.0,418605.0,0.3790000081062317,0.01022511813789606
ubd8aqzn,opsgd_hw512_nl2_lr0.0003_bs64_dp0_wd1e-05,0.0003,64,0.0,1e-05,sgd,2,512,88.0,420146.0,0.375,0.010978023521602154
1gpal4u9,opsgd_hw512_nl2_lr0.0003_bs64_dp0_wd0,0.0003,64,0.0,0.0,sgd,2,512,88.0,420847.0,0.37699997425079346,0.010455786250531672
bzngsqdn,opadam_hw512_nl2_lr0.0003_bs64_dp0_wd0.0001,0.0003,64,0.0,0.0001,adam,2,512,88.0,421030.0,0.3460000157356262,0.010387805290520191
820j59wl,opadam_hw512_nl2_lr0.0003_bs64_dp0_wd1e-05,0.0003,64,0.0,1e-05,adam,2,512,86.0,420805.0,0.34299999475479126,0.010193253867328169
prdx6c75,opadam_hw512_nl2_lr0.0003_bs64_dp0_wd0,0.0003,64,0.0,0.0,adam,2,512,85.0,118577.0,0.3460000157356262,0.009998482652008532
dtl90ixj,oprmsprop_hw512_nl4_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,rmsprop,4,512,64.0,435386.0,0.2630000114440918,0.012852699495851994
srdd8p9c,oprmsprop_hw512_nl4_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,rmsprop,4,512,58.0,419289.0,0.22874999046325684,0.0110439145937562
k8yiv3fi,oprmsprop_hw512_nl4_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,rmsprop,4,512,73.0,24905.0,0.2512499690055847,0.009997094050049782
206s5qxa,opsgd_hw512_nl4_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,sgd,4,512,90.0,423031.0,0.4490000009536743,0.011436761356890202
gp48abbb,opsgd_hw512_nl4_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,sgd,4,512,88.0,419523.0,0.4509999752044678,0.012943980284035206
0y2pt92q,opsgd_hw512_nl4_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,sgd,4,512,88.0,426295.0,0.45499998331069946,0.011405345052480698
gv498sda,opadam_hw512_nl4_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,adam,4,512,64.0,434094.0,0.2404999732971191,0.010411987081170082
uy75fh6n,opadam_hw512_nl4_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,adam,4,512,64.0,424007.0,0.24449998140335083,0.011275259777903557
kh7rylr4,opadam_hw512_nl4_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,adam,4,512,62.0,433457.0,0.25449997186660767,0.01251822244375944
ehyikhfq,oprmsprop_hw512_nl3_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,rmsprop,3,512,74.0,435184.0,0.26899999380111694,0.011472892016172407
odz581n9,oprmsprop_hw512_nl3_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,rmsprop,3,512,69.0,29318.0,0.24900001287460327,0.009999945759773254
jtn89bar,oprmsprop_hw512_nl3_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,rmsprop,3,512,73.0,27425.0,0.2639999985694885,0.009998696856200697
kc9tnqqo,opsgd_hw512_nl3_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,sgd,3,512,88.0,418760.0,0.3880000114440918,0.010966060683131218
qts7562g,opsgd_hw512_nl3_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,sgd,3,512,86.0,421759.0,0.3830000162124634,0.011732973158359528
5nkgink1,opsgd_hw512_nl3_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,sgd,3,512,86.0,419065.0,0.387000024318695,0.011994313448667526
lsh70z0b,opadam_hw512_nl3_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,adam,3,512,66.0,439509.0,0.2737500071525574,0.01396824326366186
23s27ptx,opadam_hw512_nl3_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,adam,3,512,66.0,433334.0,0.27799999713897705,0.012354043312370775
3hbiwnht,opadam_hw512_nl3_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,adam,3,512,68.0,435095.0,0.278499960899353,0.010343598201870918
asz6if2l,oprmsprop_hw512_nl2_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,rmsprop,2,512,86.0,427080.0,0.328000009059906,0.011040291748940945
f0iznxtc,oprmsprop_hw512_nl2_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,rmsprop,2,512,80.0,425362.0,0.31599998474121094,0.012107818387448788
ptujuew8,oprmsprop_hw512_nl2_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,rmsprop,2,512,80.0,426071.0,0.32200002670288086,0.01097128912806511
lwvn7ya8,opsgd_hw512_nl2_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,sgd,2,512,88.0,420089.0,0.37699997425079346,0.01082568522542715
7zrb8clj,opsgd_hw512_nl2_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,sgd,2,512,88.0,420685.0,0.3790000081062317,0.010655962862074375
xzhpyly0,opsgd_hw512_nl2_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,sgd,2,512,87.0,125220.0,0.37699997425079346,0.009998716413974762
sl1g7b3k,opadam_hw512_nl2_lr0.001_bs64_dp0_wd0.0001,0.001,64,0.0,0.0001,adam,2,512,88.0,421390.0,0.3240000009536743,0.010275235399603844
9uumf7y0,opadam_hw512_nl2_lr0.001_bs64_dp0_wd1e-05,0.001,64,0.0,1e-05,adam,2,512,84.0,428295.0,0.3240000009536743,0.011458206921815872
cwwk1pbb,opadam_hw512_nl2_lr0.001_bs64_dp0_wd0,0.001,64,0.0,0.0,adam,2,512,84.0,423570.0,0.31300002336502075,0.010055224411189556
44fvs7le,oprmsprop_hw512_nl4_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,rmsprop,4,512,68.0,428902.0,0.23025000095367432,0.011020250618457794
gy4utju6,oprmsprop_hw512_nl4_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,rmsprop,4,512,60.0,438916.0,0.2492499947547913,0.011773830279707909
55wzmhub,oprmsprop_hw512_nl4_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,rmsprop,4,512,60.0,426667.0,0.25700002908706665,0.1341862827539444
jmn3nowd,opsgd_hw512_nl4_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,sgd,4,512,88.0,430147.0,0.44700002670288086,0.012345053255558014
t2prxxwu,opsgd_hw512_nl4_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,sgd,4,512,88.0,424568.0,0.4399999976158142,0.0119582861661911
n5ul8wta,opsgd_hw512_nl4_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,sgd,4,512,89.0,226601.0,0.4430000185966492,0.009997968561947346
42x9stuc,opadam_hw512_nl4_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,adam,4,512,56.0,412972.0,0.22175002098083496,0.01613680087029934
07md379y,opadam_hw512_nl4_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,adam,4,512,62.0,423865.0,0.25,0.013278244063258173
q63hpsej,opadam_hw512_nl4_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,adam,4,512,56.0,410936.0,0.2252500057220459,0.02162970043718815
3kp7f7e6,oprmsprop_hw512_nl3_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,rmsprop,3,512,66.0,425374.0,0.27674996852874756,0.014014962129294872
t7rsaqrk,oprmsprop_hw512_nl3_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,rmsprop,3,512,53.0,11813.0,0.2670000195503235,0.00999823771417141
bds92sq5,oprmsprop_hw512_nl3_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,rmsprop,3,512,57.0,229570.0,0.25975000858306885,0.009999467059969902
5sflco5z,opsgd_hw512_nl3_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,sgd,3,512,89.0,18315.0,0.3859999775886536,0.00999874621629715
igr30x37,opsgd_hw512_nl3_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,sgd,3,512,87.0,117942.0,0.38999998569488525,0.009996210224926472
bb6v83hc,opsgd_hw512_nl3_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,sgd,3,512,86.0,426083.0,0.3889999985694885,0.011083528399467468
lr77b7by,opadam_hw512_nl3_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,adam,3,512,66.0,425267.0,0.29600000381469727,0.0146458949893713
26jqb1d9,opadam_hw512_nl3_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,adam,3,512,57.0,130547.0,0.250249981880188,0.00999585073441267
p5yurryb,opadam_hw512_nl3_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,adam,3,512,58.0,418008.0,0.2552499771118164,0.012845410965383053
d2eike5x,oprmsprop_hw512_nl2_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,rmsprop,2,512,80.0,431748.0,0.297249972820282,0.010218141600489616
n4th2azi,oprmsprop_hw512_nl2_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,rmsprop,2,512,74.0,428333.0,0.30299997329711914,0.012184279970824718
5zyxr2b8,oprmsprop_hw512_nl2_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,rmsprop,2,512,72.0,429071.0,0.30699998140335083,0.010511977598071098
ux2v3try,opsgd_hw512_nl2_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,sgd,2,512,89.0,21139.0,0.37599998712539673,0.00999866146594286
euzghj2r,opsgd_hw512_nl2_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,sgd,2,512,89.0,16064.0,0.37699997425079346,0.0099998926743865
mkppy3wo,opsgd_hw512_nl2_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,sgd,2,512,88.0,420848.0,0.37400001287460327,0.011212385259568691
hw0jvpiv,opadam_hw512_nl2_lr0.003_bs64_dp0_wd0.0001,0.003,64,0.0,0.0001,adam,2,512,76.0,418137.0,0.27549999952316284,0.012098930776119232
rca441yt,opadam_hw512_nl2_lr0.003_bs64_dp0_wd1e-05,0.003,64,0.0,1e-05,adam,2,512,78.0,424749.0,0.3009999990463257,0.010644841939210892
3r795fx9,opadam_hw512_nl2_lr0.003_bs64_dp0_wd0,0.003,64,0.0,0.0,adam,2,512,68.0,423697.0,0.278499960899353,0.013637066818773746
by7xu4ap,oprmsprop_hw2048_nl4_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,32,0.2,0.0001,rmsprop,4,2048,71.0,15922.0,0.2492499947547913,0.009996747598052025
g55hahrv,oprmsprop_hw2048_nl4_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,32,0.2,1e-05,rmsprop,4,2048,65.0,134933.0,0.25874996185302734,0.009999677538871763
6h7d7nwq,oprmsprop_hw2048_nl4_lr0.0003_bs32_dp0.2_wd0,0.0003,32,0.2,0.0,rmsprop,4,2048,63.0,226417.0,0.24825000762939453,0.009997672401368618
ncbfmdua,opsgd_hw2048_nl4_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,32,0.2,0.0001,sgd,4,2048,79.0,27178.0,0.3050000071525574,0.00999988615512848
dqlivms7,opsgd_hw2048_nl4_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,32,0.2,1e-05,sgd,4,2048,81.0,325697.0,0.30800002813339233,0.009999536909162998
4rlrc1bm,opsgd_hw2048_nl4_lr0.0003_bs32_dp0.2_wd0,0.0003,32,0.2,0.0,sgd,4,2048,82.0,424011.0,0.30400002002716064,0.010814601555466652
eni9tpek,opadam_hw2048_nl4_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,32,0.2,0.0001,adam,4,2048,65.0,24448.0,0.2554999589920044,0.009999612346291542
7q47hzud,opadam_hw2048_nl4_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,32,0.2,1e-05,adam,4,2048,63.0,430179.0,0.26374995708465576,0.00999902281910181
lc4zea8k,oprmsprop_hw2048_nl3_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,32,0.2,0.0001,rmsprop,3,2048,66.0,421953.0,0.29100000858306885,0.011954501271247864
mx2ufxrd,opadam_hw2048_nl4_lr0.0003_bs32_dp0.2_wd0,0.0003,32,0.2,0.0,adam,4,2048,65.0,31160.0,0.2682499885559082,0.009999926201999187
rmtar6u3,oprmsprop_hw2048_nl3_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,32,0.2,1e-05,rmsprop,3,2048,73.0,222493.0,0.29374998807907104,0.009997707791626452
uxnftl7a,oprmsprop_hw2048_nl3_lr0.0003_bs32_dp0.2_wd0,0.0003,32,0.2,0.0,rmsprop,3,2048,64.0,429051.0,0.26600003242492676,0.010046414099633694
c9ynrv33,opsgd_hw2048_nl3_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,32,0.2,0.0001,sgd,3,2048,88.0,427782.0,0.3059999942779541,0.010576820001006126
6bprstjl,opsgd_hw2048_nl3_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,32,0.2,1e-05,sgd,3,2048,87.0,17660.0,0.3050000071525574,0.009996403940021992
ckc6a1pq,opadam_hw2048_nl3_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,32,0.2,1e-05,adam,3,2048,66.0,421257.0,0.26100003719329834,0.011892955750226974
eo35x1ta,opadam_hw2048_nl3_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,32,0.2,0.0001,adam,3,2048,66.0,424020.0,0.2705000042915344,0.012547672726213932
yzxpefbr,opsgd_hw2048_nl3_lr0.0003_bs32_dp0.2_wd0,0.0003,32,0.2,0.0,sgd,3,2048,86.0,422782.0,0.3059999942779541,0.011178681626915932
uix2calg,opadam_hw2048_nl3_lr0.0003_bs32_dp0.2_wd0,0.0003,32,0.2,0.0,adam,3,2048,65.0,19901.0,0.2770000100135803,0.009998226538300514
afu82e7m,oprmsprop_hw2048_nl2_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,32,0.2,0.0001,rmsprop,2,2048,81.0,319714.0,0.29975003004074097,0.009998898953199388
2faxeylh,oprmsprop_hw2048_nl2_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,32,0.2,1e-05,rmsprop,2,2048,81.0,220551.0,0.30699998140335083,0.00999632477760315
ks0mhmri,oprmsprop_hw2048_nl2_lr0.0003_bs32_dp0.2_wd0,0.0003,32,0.2,0.0,rmsprop,2,2048,77.0,11997.0,0.2990000247955322,0.009999781847000122
bkwqfnfn,opsgd_hw2048_nl2_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,32,0.2,0.0001,sgd,2,2048,91.0,121598.0,0.32200002670288086,0.009998946450650692
tbadpj71,opsgd_hw2048_nl2_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,32,0.2,1e-05,sgd,2,2048,91.0,219850.0,0.3240000009536743,0.009999273344874382
2n8j821f,opsgd_hw2048_nl2_lr0.0003_bs32_dp0.2_wd0,0.0003,32,0.2,0.0,sgd,2,2048,92.0,422109.0,0.3240000009536743,0.011475575156509876
58vgijro,opadam_hw2048_nl2_lr0.0003_bs32_dp0.2_wd0.0001,0.0003,32,0.2,0.0001,adam,2,2048,80.0,431192.0,0.2839999794960022,0.010415205731987951
8cnxrghy,opadam_hw2048_nl2_lr0.0003_bs32_dp0.2_wd1e-05,0.0003,32,0.2,1e-05,adam,2,2048,76.0,426456.0,0.30900001525878906,0.010930124670267103
hmqcsyzv,opadam_hw2048_nl2_lr0.0003_bs32_dp0.2_wd0,0.0003,32,0.2,0.0,adam,2,2048,80.0,420852.0,0.3112499713897705,0.01103766169399023
hwiga3yn,oprmsprop_hw2048_nl4_lr0.001_bs32_dp0.2_wd0.0001,0.001,32,0.2,0.0001,rmsprop,4,2048,75.0,119251.0,0.2432500123977661,0.00999828800559044
tziizgnd,oprmsprop_hw2048_nl4_lr0.001_bs32_dp0.2_wd1e-05,0.001,32,0.2,1e-05,rmsprop,4,2048,65.0,18234.0,0.25449997186660767,0.009996785782277584
4p491wvs,oprmsprop_hw2048_nl4_lr0.001_bs32_dp0.2_wd0,0.001,32,0.2,0.0,rmsprop,4,2048,61.0,32115.0,0.2380000352859497,0.009999235160648825
gqh4m3o9,opsgd_hw2048_nl4_lr0.001_bs32_dp0.2_wd0.0001,0.001,32,0.2,0.0001,sgd,4,2048,80.0,425565.0,0.30699998140335083,0.010512889362871649
tcymg82y,opsgd_hw2048_nl4_lr0.001_bs32_dp0.2_wd1e-05,0.001,32,0.2,1e-05,sgd,4,2048,80.0,428064.0,0.30800002813339233,0.01143436599522829
gozoosi2,opsgd_hw2048_nl4_lr0.001_bs32_dp0.2_wd0,0.001,32,0.2,0.0,sgd,4,2048,80.0,426320.0,0.30900001525878906,0.010398166254162788
qg67es8j,opadam_hw2048_nl4_lr0.001_bs32_dp0.2_wd0.0001,0.001,32,0.2,0.0001,adam,4,2048,64.0,431354.0,0.24424999952316284,0.011775041930377483
